SOURCE: Data,SOURCE: Related article,METHODS:                  Sampling/Analysis,DATE (yyyy-mm-dd),LATITUDE,LONGITUDE,DEPTH (m),Trichodesmium Colonies (x103 m-3),Trichodesmium Free trichomes (x106 m-3),Trichodesmium Total Trichomes (x106 m-3),Trichodesmium Biomass Conversion factor (mg C/106 trichomes),Trichodesmium Biomass (mg C m-3),UCYN Cells (x106 m-3),UCYN Biomass Conversion factor (mg C/106 cells),UCYN Biomass (mg C m-3),Richelia Associated Species,Richelia Cells (x106 m-3),Richelia Biomass Conversion factor (mg C/106 cells),Calothrix Associated Species,Calothrix Cells  (x106 m-3),Calothrix Biomass Conversion factor (mg C/106 cells),Heterocyst (Richelia & Calotrhix) Biomass (mg C m-3),Total Diazotrophic Biomass (mg C m-3),Temperature (˚C),Salinity (PSU),Nitrate (µM),Phosphate (µM),Fe (nM),Chlorophyll  (mg m-3),Notes
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1997-10-16,-49.80,-57.67,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-05-16,-32.33,17.88,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-05-17,-29.52,16.45,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-05-21,-28.53,15.80,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-05-22,-24.75,14.32,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-05-23,-21.65,12.40,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-05-24,-19.00,12.00,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-05-25,-14.75,7.87,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-05-27,-11.62,4.13,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-05-28,-8.63,0.60,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-05-29,-5.87,-2.62,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-05-30,-2.82,-6.17,7,,,0.0400,30,1.200,,,,,,,,,,,1.200,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-05-31,0.03,-8.85,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-06-01,3.07,-12.77,7,,,0.2800,30,8.400,,,,,,,,,,,8.400,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-06-02,5.87,-16.08,7,,,1.3200,30,39.600,,,,,,,,,,,39.600,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-06-03,9.07,-19.12,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-06-04,12.78,-19.25,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-06-05,16.37,-20.00,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-06-06,20.40,-20.00,7,,,0.0200,30,0.600,,,,,,,,,,,0.600,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-06-07,24.50,-20.00,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-06-08,28.68,-19.87,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-06-09,29.08,-19.57,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-09-15,49.32,-5.50,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-09-16,46.62,-10.80,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-09-17,41.63,-10.80,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-09-22,38.78,-13.60,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-09-23,36.32,-17.48,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-09-25,32.55,-16.95,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-09-26,30.07,-19.95,7,,,0.0200,30,0.600,,,,,,,,,,,0.600,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-09-27,26.17,-20.00,7,,,0.0200,30,0.600,,,,,,,,,,,0.600,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-09-28,22.02,-19.99,7,,,0.0800,30,2.400,,,,,,,,,,,2.400,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-09-29,17.68,-20.00,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-10-01,14.38,-17.72,7,,,0.1400,30,4.200,,,,,,,,,,,4.200,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-10-02,12.17,-21.32,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-10-03,8.08,-22.20,7,,,0.4600,30,13.800,,,,,,,,,,,13.800,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-10-04,4.28,-23.75,7,,,0.6600,30,19.800,,,,,,,,,,,19.800,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-10-05,0.42,-25.32,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-10-06,-3.98,-27.10,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-10-07,-8.05,-28.75,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-10-08,-11.92,-30.32,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-10-09,-15.93,-32.02,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-10-10,-19.60,-34.93,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-10-11,-23.48,-36.90,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-10-12,-26.48,-39.90,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-10-13,-29.60,-43.23,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-10-14,-32.75,-46.67,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-10-15,-34.43,-49.30,7,,,0.4600,30,13.800,,,,,,,,,,,13.800,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,1998-10-16,-37.72,-51.95,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-15,-29.06,-43.03,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-15,-29.06,-43.03,90,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-17,-22.25,-36.84,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-17,-22.25,-36.84,90,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-19,-14.18,-32.65,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-19,-14.18,-35.65,125,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-20,-10.28,-30.82,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-20,-10.28,-30.82,120,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-22,-2.22,-27.10,7,,,1.3700,see notes,13.896,,,,,,,,,,,13.896,,,,,,,"cells are counted as 46320/Liter, biomass is based on cell counts and 300 pg C/cell"
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-22,-2.22,-27.10,55,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-23,1.93,-25.26,7,,,0.2900,see notes,6.219,,,,,,,,,,,6.219,,,,,,,"cells are counted as 20730/Liter, biomass is based on cell counts and 300 pg C/cell"
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-23,1.93,-25.26,60,,,0.0100,see notes,0.060,,,,,,,,,,,0.060,,,,,,,"cells are counted as 200/Liter, biomass is based on cell counts and 300 pg C/cell"
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-24,6.10,-23.45,7,,,0.0300,see notes,0.165,,,,,,,,,,,0.165,,,,,,,"cells are counted as 550/Liter, biomass is based on cell counts and 300 pg C/cell"
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-24,6.10,-23.45,35,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-25,10.21,-21.65,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-25,10.21,-21.65,30,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-26,12.46,-20.66,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-26,12.46,-20.66,47,,,0.0400,see notes,0.120,,,,,,,,,,,0.120,,,,,,,"cells are counted as 400/Liter, biomass is based on cell counts and 300 pg C/cell"
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-28,23.69,-21.56,7,,,0.0700,see notes,0.390,,,,,,,,,,,0.390,,,,,,,"cells are counted as 1300/Liter, biomass is based on cell counts and 300 pg C/cell"
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-04-29,27.53,-21.97,7,,,0.0900,see notes,0.387,,,,,,,,,,,0.387,,,,,,,"cells are counted as 1290/Liter, biomass is based on cell counts and 300 pg C/cell"
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-05-01,35.99,-19.99,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-05-01,35.99,-19.99,20,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-05-01,35.99,-19.99,40,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-05-01,36.96,-19.99,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-05-01,36.96,-19.99,20,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-05-01,36.96,-19.99,40,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-05-02,37.91,-20.00,9,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-05-02,37.91,-20.00,23,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-05-02,37.91,-20.00,35,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-05-02,37.91,-20.00,51,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-05-02,37.91,-20.00,71,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-05-02,38.87,-19.99,7,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-05-02,38.87,-19.99,20,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Tyrrell, T., National Oceanography Centre Southampton, Toby.Tyrrell@soton.ac.uk","Tyrrell et al. (2003), doi:10.1093/plankt/25.4.405",Standard Light Microscopy,2000-05-02,38.87,-19.99,40,,,0.0000,30,0.000,,,,,,,,,,,0.000,,,,,,,
"Villareal, T.A., University of Texas at Austin,  t.villareal@mail.utexas.edu ","Villareal et al. (2011), doi:10.1029/2010jc006268",Standard Light Microscopy,2002-06-24,28.02,-159.00,8,,,0.0000,30,0.000,,,,"Hemiaulus,Rhizosolenia",0.0429,0.01,,,,0.0004,0.000,24.59,35.38,0.020,0.150,,,Richelia counts are derived from host diatom cell counts: assuming each host  Hemiaulus contains 2 Richelia trichomes and each Rhizosolenia contains 5 Richelia trichomes. Also assumes each Richelia trichome contains 5 cells.
"Villareal, T.A., University of Texas at Austin,  t.villareal@mail.utexas.edu ","Villareal et al. (2011), doi:10.1029/2010jc006268",Standard Light Microscopy,2002-06-24,28.02,-159.00,27,,,0.0000,30,0.000,,,,"Hemiaulus,Rhizosolenia",0.0139,0.01,,,,0.0001,0.000,23.84,35.33,0.040,0.140,,,Richelia counts are derived from host diatom cell counts: assuming each host  Hemiaulus contains 2 Richelia trichomes and each Rhizosolenia contains 5 Richelia trichomes. Also assumes each Richelia trichome contains 5 cells.
"Villareal, T.A., University of Texas at Austin,  t.villareal@mail.utexas.edu ","Villareal et al. (2011), doi:10.1029/2010jc006268",Standard Light Microscopy,2002-06-24,28.02,-159.00,49,,,0.0000,30,0.000,,,,"Hemiaulus,Rhizosolenia",0.0320,0.01,,,,0.0003,0.000,21.46,35.25,0.010,0.000,,,Richelia counts are derived from host diatom cell counts: assuming each host  Hemiaulus contains 2 Richelia trichomes and each Rhizosolenia contains 5 Richelia trichomes. Also assumes each Richelia trichome contains 5 cells.
"Villareal, T.A., University of Texas at Austin,  t.villareal@mail.utexas.edu ","Villareal et al. (2011), doi:10.1029/2010jc006268",Standard Light Microscopy,2002-06-24,28.02,-159.00,82,,,0.0000,30,0.000,,,,"Hemiaulus,Rhizosolenia",0.0051,0.01,,,,0.0001,0.000,20.11,35.21,0.033,0.090,,,Richelia counts are derived from host diatom cell counts: assuming each host  Hemiaulus contains 2 Richelia trichomes and each Rhizosolenia contains 5 Richelia trichomes. Also assumes each Richelia trichome contains 5 cells.
"Villareal, T.A., University of Texas at Austin,  t.villareal@mail.utexas.edu ","Villareal et al. (2011), doi:10.1029/2010jc006268",Standard Light Microscopy,2002-06-24,28.02,-159.00,117,,,0.0000,30,0.000,,,,"Hemiaulus,Rhizosolenia",0.0012,0.01,,,,0.0000,0.000,19.32,35.14,0.283,0.110,,,Richelia counts are derived from host diatom cell counts: assuming each host  Hemiaulus contains 2 Richelia trichomes and each Rhizosolenia contains 5 Richelia trichomes. Also assumes each Richelia trichome contains 5 cells.
"Villareal, T.A., University of Texas at Austin,  t.villareal@mail.utexas.edu ","Villareal et al. (2011), doi:10.1029/2010jc006268",Standard Light Microscopy,2002-06-24,28.02,-159.00,140,,,0.0000,30,0.000,,,,"Hemiaulus,Rhizosolenia",0.0038,0.01,,,,0.0000,0.000,18.81,35.06,,,,,Richelia counts are derived from host diatom cell counts: assuming each host  Hemiaulus contains 2 Richelia trichomes and each Rhizosolenia contains 5 Richelia trichomes. Also assumes each Richelia trichome contains 5 cells.
"Villareal, T.A., University of Texas at Austin,  t.villareal@mail.utexas.edu ","Villareal et al. (2011), doi:10.1029/2010jc006268",Standard Light Microscopy,2002-06-24,28.02,-159.00,174,,,0.0000,30,0.000,,,,"Hemiaulus,Rhizosolenia",0.0005,0.01,,,,0.0000,0.000,17.15,34.76,1.775,0.185,,,Richelia counts are derived from host diatom cell counts: assuming each host  Hemiaulus contains 2 Richelia trichomes and each Rhizosolenia contains 5 Richelia trichomes. Also assumes each Richelia trichome contains 5 cells.
